Var1	Var2	formulas	Var4	ADpresence	c1	c2	c3	NCIpresence	ADperc	NCIperc	presenceRatio
MAR12149	3-Dehydrochenodeoxycholic acid transport via sodium cotransport	2 Na+[e] + 3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[e] => 2 Na+[c] + 3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12152	3-Dehydrocholic acid  transport via sodium cotransport	2 Na+[e] + 3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[e] => 2 Na+[c] + 3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12156	3-dehydro-deoxycholic acid transport via sodium cotransport	2 Na+[e] + 3-dehydro-Deoxycholate[e] => 2 Na+[c] + 3-dehydro-Deoxycholate[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12160	3-dehydro-lithocholic acid transport via sodium cotransport	2 Na+[e] + 3-dehydro-Lithocholate[e] => 2 Na+[c] + 3-dehydro-Lithocholate[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12163	7-Dehydrochenodeoxycholic acid transport via sodium cotransport	2 Na+[e] + 7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[e] => 2 Na+[c] + 7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12166	7-Dehydrocholic acid transport via sodium cotransport	2 Na+[e] + 7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[e] => 2 Na+[c] + 7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12186	Coprostanol transport via sodium cotransport	2 Na+[e] + Coprostanol[e] => 2 Na+[c] + Coprostanol[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12264	hyocholic acid transport via sodium cotransport	2 Na+[e] + Hyocholic acid; gamma-Muricholate[e] => 2 Na+[c] + Hyocholic acid; gamma-Muricholate[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12268	Isochenodeoxycholic acid transport via sodium cotransport	2 Na+[e] + Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[e] => 2 Na+[c] + Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12271	Isocholic acid transport via sodium cotransport	2 Na+[e] + Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[e] => 2 Na+[c] + Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12296	taurohyocholic acid transport via sodium cotransport	2 Na+[e] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[e] => 2 Na+[c] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12302	Ursocholic acid transport via sodium cotransport	2 Na+[e] + Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[e] => 2 Na+[c] + Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR12307	Ursodeoxycholic acid transport via sodium cotransport	2 Na+[e] + ursodeoxycholate[e] => 2 Na+[c] + ursodeoxycholate[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR10127		2 Na+[e] + tauro-hyodeoxycholic acid[e] => 2 Na+[c] + tauro-hyodeoxycholic acid[c]	38	23	0.184210526315789	0.333333333333333	0.15	15	0.24468085106383	0.214285714285714	1.14184397163121
MAR06986		isocitrate[c] <=> isocitrate[x]	43	23	0.184210526315789	0.333333333333333	0.15	20	0.24468085106383	0.285714285714286	0.856382978723404
MAR04224	L-Kynurenine hydrolase	H2O[c] + kynurenine[c] => alanine[c] + anthranilate[c] + H+[c]	36	22	0.157894736842105	0.333333333333333	0.15	14	0.234042553191489	0.2	1.17021276595745
MAR04225	3-Hydroxy-L-kynurenine hydrolase	3-hydroxy-L-kynurenine[c] + H2O[c] => 3-hydroxyanthranilate[c] + alanine[c]	36	22	0.157894736842105	0.333333333333333	0.15	14	0.234042553191489	0.2	1.17021276595745
MAR07860		dCTP[c] <=> dCTP[n]	44	22	0.157894736842105	0.333333333333333	0.15	22	0.234042553191489	0.314285714285714	0.74468085106383
MAR02007		H+[c] + NADPH[c] + O2[c] + progesterone[c] => 11-deoxycorticosterone[c] + H2O[c] + NADP+[c]	49	22	0.157894736842105	0.333333333333333	0.15	27	0.234042553191489	0.385714285714286	0.606776989755713
MAR09877	Dhea Transport by ABCa11	ATP[c] + dehydroepiandrosterone sulfate[c] + H2O[c] => ADP[c] + dehydroepiandrosterone sulfate[e] + H+[c] + Pi[c]	24	21	0.157894736842105	0.303030303030303	0.15	3	0.223404255319149	0.0428571428571429	5.21276595744681
MAR09880	Estrone-Sulphate Transport by ABCa11	ATP[c] + estrone 3-sulfate[c] + H2O[c] => ADP[c] + estrone 3-sulfate[e] + H+[c] + Pi[c]	24	21	0.157894736842105	0.303030303030303	0.15	3	0.223404255319149	0.0428571428571429	5.21276595744681
MAR04845		adenosine[e] + Na+[e] => adenosine[c] + Na+[c]	31	21	0.157894736842105	0.303030303030303	0.15	10	0.223404255319149	0.142857142857143	1.56382978723404
MAR05041		deoxyguanosine[e] + Na+[e] => deoxyguanosine[c] + Na+[c]	31	21	0.157894736842105	0.303030303030303	0.15	10	0.223404255319149	0.142857142857143	1.56382978723404
MAR05129		guanosine[e] + Na+[e] => guanosine[c] + Na+[c]	31	21	0.157894736842105	0.303030303030303	0.15	10	0.223404255319149	0.142857142857143	1.56382978723404
MAR06351		Na+[e] + uridine[e] => Na+[c] + uridine[c]	31	21	0.157894736842105	0.303030303030303	0.15	10	0.223404255319149	0.142857142857143	1.56382978723404
MAR06352		deoxyuridine[e] + Na+[e] => deoxyuridine[c] + Na+[c]	31	21	0.157894736842105	0.303030303030303	0.15	10	0.223404255319149	0.142857142857143	1.56382978723404
MAR06353		inosine[e] + Na+[e] => inosine[c] + Na+[c]	31	21	0.157894736842105	0.303030303030303	0.15	10	0.223404255319149	0.142857142857143	1.56382978723404
MAR06354		deoxyinosine[e] + Na+[e] => deoxyinosine[c] + Na+[c]	31	21	0.157894736842105	0.303030303030303	0.15	10	0.223404255319149	0.142857142857143	1.56382978723404
MAR12471	uptake of allopurinol by the enterocytes	Na+[e] + allopurinol[e] => Na+[c] + allopurinol[c]	31	21	0.157894736842105	0.303030303030303	0.15	10	0.223404255319149	0.142857142857143	1.56382978723404
MAR06781		4-hydroxyphenylpyruvate[c] + H+[c] <=> 4-hydroxyphenylpyruvate[m] + H+[m]	35	21	0.157894736842105	0.303030303030303	0.15	14	0.223404255319149	0.2	1.11702127659574
MAR08102	pyridoxal:oxygen 4-oxidoreductase	H2O[c] + O2[c] + pyridoxal[c] => 4-pyridoxate[c] + H2O2[c]	44	21	0.157894736842105	0.303030303030303	0.15	23	0.223404255319149	0.328571428571429	0.679925994449584
MAR08103		4-pyridoxate[c] + ATP[c] + H2O[c] => 4-pyridoxate[e] + ADP[c] + H+[c] + Pi[c]	44	21	0.157894736842105	0.303030303030303	0.15	23	0.223404255319149	0.328571428571429	0.679925994449584
MAR12112	Transport of L-Cysteate, Diffusion	L-cysteate[c] => L-cysteate[m]	37	20	0.131578947368421	0.303030303030303	0.15	17	0.212765957446809	0.242857142857143	0.876095118898623
MAR02046		estradiol-17beta[c] + H+[c] + NADPH[c] + O2[c] => 4-hydroxy-17beta-estradiol[c] + H2O[c] + NADP+[c]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR02047		estradiol-17beta[r] + H+[r] + NADPH[r] + O2[r] => 4-hydroxy-17beta-estradiol[r] + H2O[r] + NADP+[r]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR01838	lithocholate,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (6alpha-hydroxylating)	2 H+[c] + lithocholate[c] + NADPH[c] + O2[c] => H2O[c] + hyodeoxycholate[c] + NADP+[c]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR08906		4-hydroxy-17beta-estradiol[c] <=> 4-hydroxy-17beta-estradiol[r]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR12145	3-dehydrocholic acid formation	cholate[c] + H+[c] + NADPH[c] + O2[c] => 2 H2O[c] + NADP+[c] + 3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR12146	3-dehydro-chenodehydroxycholic acid formation	chenodiol[c] + H+[c] + NADPH[c] + O2[c] => 2 H2O[c] + NADP+[c] + 3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR12154	3-dehydro-deoxycholic acid formation	3alpha,12alpha-dihydroxy-5beta-cholanate[c] + H+[c] + NADPH[c] + O2[c] => 2 H2O[c] + NADP+[c] + 3-dehydro-Deoxycholate[c]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR12158	3-dehydro-lithocholic acid formation	H+[c] + lithocholate[c] + NADPH[c] + O2[c] => 2 H2O[c] + NADP+[c] + 3-dehydro-Lithocholate[c]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR12183	Chenodeoxycholic acid 6alpha-hydroxylase	chenodiol[c] + H+[c] + NADPH[c] + O2[c] => H2O[c] + NADP+[c] + Hyocholic acid; gamma-Muricholate[c]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR12289	Taurochenodeoxycholic acid 6alpha-hydroxylase	NADPH[c] + O2[c] + taurochenodeoxycholate[c] => H2O[c] + NADP+[c] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c]	30	19	0.131578947368421	0.272727272727273	0.15	11	0.202127659574468	0.157142857142857	1.2862669245648
MAR12283	Bile salt transport (hyodeoxycholic acid)	hyodeoxycholate[c] <=> hyodeoxycholate[r]	33	19	0.131578947368421	0.272727272727273	0.15	14	0.202127659574468	0.2	1.01063829787234
MAR08740		5-methyl-THF[c] + dihydrobiopterin[c] => 5,10-methylene-THF[c] + H+[c] + tetrahydrobiopterin[c]	36	19	0.131578947368421	0.272727272727273	0.15	17	0.202127659574468	0.242857142857143	0.832290362953692
MAR03959		O2-[c] <=> O2-[e]	37	19	0.131578947368421	0.272727272727273	0.15	18	0.202127659574468	0.257142857142857	0.786052009456265
MAR01988		17alpha-hydroxyprogesterone[c] + H+[c] + NADPH[c] + O2[c] => 11-deoxycortisol[c] + H2O[c] + NADP+[c]	46	19	0.131578947368421	0.272727272727273	0.15	27	0.202127659574468	0.385714285714286	0.524034672970843
MAR05429		ATP[c] + H2O[c] + 2 K+[e] + 3 Na+[c] => ADP[c] + H+[c] + 2 K+[c] + 3 Na+[e] + Pi[c]	26	17	0.131578947368421	0.242424242424242	0.1	9	0.180851063829787	0.128571428571429	1.40661938534279
MAR10370	Transport of Homogentisate	homogentisate[c] <=> homogentisate[e]	30	17	0.131578947368421	0.242424242424242	0.1	13	0.180851063829787	0.185714285714286	0.973813420621931
MAR02225	Free Diffusion	HCO3-[c] <=> HCO3-[m]	24	16	0.131578947368421	0.242424242424242	0.1	8	0.170212765957447	0.114285714285714	1.48936170212766
MAR04377	D-Fructose-1,6-bisphosphate 1-phosphohydrolase	fructose-1,6-bisphosphate[c] + H2O[c] => fructose-6-phosphate[c] + Pi[c]	22	15	0.131578947368421	0.212121212121212	0.1	7	0.159574468085106	0.1	1.59574468085106
MAR01373		delta-12-prostaglandin J2[c] <=> prostaglandin J2[c]	22	15	0.131578947368421	0.212121212121212	0.1	7	0.159574468085106	0.1	1.59574468085106
MAR10487	Transport of Prolylglycine	L-Prolinylglycine[c] <=> L-Prolinylglycine[e]	23	15	0.131578947368421	0.212121212121212	0.1	8	0.159574468085106	0.114285714285714	1.39627659574468
MAR07060		4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[c] + H+[c] + NADPH[c] + O2[c] => 4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone[c] + H2O[c] + NADP+[c]	27	15	0.131578947368421	0.212121212121212	0.1	12	0.159574468085106	0.171428571428571	0.930851063829787
MAR07063		4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol[c] + H+[c] + NADPH[c] + O2[c] => 1-(methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol[c] + H2O[c] + NADP+[c]	27	15	0.131578947368421	0.212121212121212	0.1	12	0.159574468085106	0.171428571428571	0.930851063829787
MAR07068		4-[(hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone[c] => 4-(nitrosoamino)-1-(3-pyridinyl)-1-butanone[c] + formaldehyde[c]	27	15	0.131578947368421	0.212121212121212	0.1	12	0.159574468085106	0.171428571428571	0.930851063829787
MAR07069		4-(nitrosoamino)-1-(3-pyridinyl)-1-butanone[c] => 4-hydroxy-1-(3-pyridinyl)-1-butanone[c] + nitrogen[c]	27	15	0.131578947368421	0.212121212121212	0.1	12	0.159574468085106	0.171428571428571	0.930851063829787
MAR07070		4-hydroxy-1-(3-pyridinyl)-1-butanone[c] + NADPH[c] + O2[c] => 3-succinoylpyridine[c] + H+[c] + H2O[c] + NADP+[c]	27	15	0.131578947368421	0.212121212121212	0.1	12	0.159574468085106	0.171428571428571	0.930851063829787
MAR07073		1-(methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol[c] => 5-(3-pyridyl)-2-hydroxytetrahydrofuran[c] + N-nitrosomethanamine[c]	27	15	0.131578947368421	0.212121212121212	0.1	12	0.159574468085106	0.171428571428571	0.930851063829787
MAR07074		5-(3-pyridyl)-2-hydroxytetrahydrofuran[c] + NADPH[c] + O2[c] => gamma-hydroxy-3-pyridinebutanoate[c] + H2O[c] + NADP+[c]	27	15	0.131578947368421	0.212121212121212	0.1	12	0.159574468085106	0.171428571428571	0.930851063829787
MAR04888		H2O[c] <=> H2O[m]	29	15	0.131578947368421	0.212121212121212	0.1	14	0.159574468085106	0.2	0.797872340425532
MAR11775	Facilitated Diffusion via Aquaporin into Extracellular Space	methylamine[c] <=> methylamine[e]	29	15	0.131578947368421	0.212121212121212	0.1	14	0.159574468085106	0.2	0.797872340425532
MAR10486	Transport of Glycylproline	Glycylproline[c] <=> Glycylproline[e]	24	14	0.105263157894737	0.212121212121212	0.1	10	0.148936170212766	0.142857142857143	1.04255319148936
MAR11369	ESTR2r	16alpha-hydroxyestrone[r] + H+[r] + NADH[r] => estriol[r] + NAD+[r]	28	14	0.105263157894737	0.212121212121212	0.1	14	0.148936170212766	0.2	0.74468085106383
MAR04702		homogentisate[c] + NADPH[c] + O2[c] => CO2[c] + gentisate aldehyde[c] + H2O[c] + NADP+[c]	23	13	0.0789473684210526	0.212121212121212	0.1	10	0.138297872340426	0.142857142857143	0.968085106382979
MAR04703	Gentisate aldehyde:NAD+ oxidoreductase	gentisate aldehyde[c] + H2O[c] + NAD+[c] => 2,5-dihydroxybenzoate[c] + 2 H+[c] + NADH[c]	23	13	0.0789473684210526	0.212121212121212	0.1	10	0.138297872340426	0.142857142857143	0.968085106382979
MAR04704		gentisate aldehyde[c] + H2O[c] + O2[c] => 2,5-dihydroxybenzoate[c] + H+[c] + H2O2[c]	23	13	0.0789473684210526	0.212121212121212	0.1	10	0.138297872340426	0.142857142857143	0.968085106382979
